step,return,config
20216,0.0,PPO-MLP / MiniGrid-MemoryS7
20264,0.8934693877551021,PPO-MLP / MiniGrid-MemoryS7
20272,0.0,PPO-MLP / MiniGrid-MemoryS7
20280,0.0,PPO-MLP / MiniGrid-MemoryS7
20304,0.0,PPO-MLP / MiniGrid-MemoryS7
20336,0.0,PPO-MLP / MiniGrid-MemoryS7
20336,0.0,PPO-MLP / MiniGrid-MemoryS7
20432,0.9595918367346938,PPO-MLP / MiniGrid-MemoryS7
20448,0.0,PPO-MLP / MiniGrid-MemoryS7
20456,0.6583673469387755,PPO-MLP / MiniGrid-MemoryS7
20496,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
20504,0.0,PPO-MLP / MiniGrid-MemoryS7
20504,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
20512,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
20560,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
20568,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
20600,0.0,PPO-MLP / MiniGrid-MemoryS7
20616,0.9559183673469388,PPO-MLP / MiniGrid-MemoryS7
20624,0.0,PPO-MLP / MiniGrid-MemoryS7
20624,0.0,PPO-MLP / MiniGrid-MemoryS7
20664,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
20664,0.0,PPO-MLP / MiniGrid-MemoryS7
20672,0.0,PPO-MLP / MiniGrid-MemoryS7
20688,0.0,PPO-MLP / MiniGrid-MemoryS7
20728,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
20744,0.7832653061224489,PPO-MLP / MiniGrid-MemoryS7
20752,0.0,PPO-MLP / MiniGrid-MemoryS7
20760,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
20784,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
20792,0.9889795918367347,PPO-MLP / MiniGrid-MemoryS7
20800,0.0,PPO-MLP / MiniGrid-MemoryS7
20800,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
