step,return,k,config,seed
58264,49.0,2,framestack_k2,1
58352,25.0,2,framestack_k2,1
58352,59.0,2,framestack_k2,1
58368,34.0,2,framestack_k2,1
58428,40.0,2,framestack_k2,1
58456,25.0,2,framestack_k2,1
58548,29.0,2,framestack_k2,1
58576,51.0,2,framestack_k2,1
58584,31.0,2,framestack_k2,1
58708,39.0,2,framestack_k2,1
58808,24.0,2,framestack_k2,1
58844,122.0,2,framestack_k2,1
58852,68.0,2,framestack_k2,1
58864,69.0,2,framestack_k2,1
58932,19.0,2,framestack_k2,1
58996,46.0,2,framestack_k2,1
59004,34.0,2,framestack_k2,1
59032,24.0,2,framestack_k2,1
59116,29.0,2,framestack_k2,1
59128,30.0,2,framestack_k2,1
59172,81.0,2,framestack_k2,1
59192,18.0,2,framestack_k2,1
59204,42.0,2,framestack_k2,1
59272,19.0,2,framestack_k2,1
59324,37.0,2,framestack_k2,1
59356,56.0,2,framestack_k2,1
59380,43.0,2,framestack_k2,1
59456,32.0,2,framestack_k2,1
59468,27.0,2,framestack_k2,1
59540,39.0,2,framestack_k2,1
59564,23.0,2,framestack_k2,1
59572,28.0,2,framestack_k2,1
59716,35.0,2,framestack_k2,1
59728,46.0,2,framestack_k2,1
59796,130.0,2,framestack_k2,1
59820,63.0,2,framestack_k2,1
59848,32.0,2,framestack_k2,1
59916,29.0,2,framestack_k2,1
60016,48.0,2,framestack_k2,1
60056,81.0,2,framestack_k2,1
60060,52.0,2,framestack_k2,1
60196,69.0,2,framestack_k2,1
60216,38.0,2,framestack_k2,1
60296,59.0,2,framestack_k2,1
60368,37.0,2,framestack_k2,1
60404,51.0,2,framestack_k2,1
60408,27.0,2,framestack_k2,1
60436,104.0,2,framestack_k2,1
60508,17.0,2,framestack_k2,1
60580,43.0,2,framestack_k2,1
60620,52.0,2,framestack_k2,1
60636,31.0,2,framestack_k2,1
60680,77.0,2,framestack_k2,1
60724,21.0,2,framestack_k2,1
60740,29.0,2,framestack_k2,1
60832,62.0,2,framestack_k2,1
60884,50.0,2,framestack_k2,1
60900,39.0,2,framestack_k2,1
60956,57.0,2,framestack_k2,1
61040,51.0,2,framestack_k2,1
61088,50.0,2,framestack_k2,1
61172,53.0,2,framestack_k2,1
61180,69.0,2,framestack_k2,1
61236,36.0,2,framestack_k2,1
61392,87.0,2,framestack_k2,1
61408,42.0,2,framestack_k2,1
61520,84.0,2,framestack_k2,1
61584,43.0,2,framestack_k2,1
61612,109.0,2,framestack_k2,1
61612,54.0,2,framestack_k2,1
61748,56.0,2,framestack_k2,1
61760,43.0,2,framestack_k2,1
61776,40.0,2,framestack_k2,1
61808,48.0,2,framestack_k2,1
61812,12.0,2,framestack_k2,1
61932,38.0,2,framestack_k2,1
61992,44.0,2,framestack_k2,1
62004,48.0,2,framestack_k2,1
62064,32.0,2,framestack_k2,1
62124,32.0,2,framestack_k2,1
62172,105.0,2,framestack_k2,1
62200,48.0,2,framestack_k2,1
62200,18.0,2,framestack_k2,1
62272,51.0,2,framestack_k2,1
62296,30.0,2,framestack_k2,1
62300,24.0,2,framestack_k2,1
62364,40.0,2,framestack_k2,1
62384,27.0,2,framestack_k2,1
62400,25.0,2,framestack_k2,1
62484,45.0,2,framestack_k2,1
62520,38.0,2,framestack_k2,1
62552,41.0,2,framestack_k2,1
62572,42.0,2,framestack_k2,1
62648,40.0,2,framestack_k2,1
62672,24.0,2,framestack_k2,1
62700,12.0,2,framestack_k2,1
62744,55.0,2,framestack_k2,1
62760,21.0,2,framestack_k2,1
62812,64.0,2,framestack_k2,1
62860,39.0,2,framestack_k2,1
62872,31.0,2,framestack_k2,1
62880,29.0,2,framestack_k2,1
62964,37.0,2,framestack_k2,1
63008,36.0,2,framestack_k2,1
63116,26.0,2,framestack_k2,1
63156,47.0,2,framestack_k2,1
63256,24.0,2,framestack_k2,1
63264,36.0,2,framestack_k2,1
63280,101.0,2,framestack_k2,1
63292,102.0,2,framestack_k2,1
63376,27.0,2,framestack_k2,1
63404,30.0,2,framestack_k2,1
63432,13.0,2,framestack_k2,1
63460,50.0,2,framestack_k2,1
63476,17.0,2,framestack_k2,1
63512,54.0,2,framestack_k2,1
63532,24.0,2,framestack_k2,1
63564,25.0,2,framestack_k2,1
63604,31.0,2,framestack_k2,1
63640,26.0,2,framestack_k2,1
63712,26.0,2,framestack_k2,1
63716,50.0,2,framestack_k2,1
63748,26.0,2,framestack_k2,1
63772,51.0,2,framestack_k2,1
63828,28.0,2,framestack_k2,1
63844,23.0,2,framestack_k2,1
63908,33.0,2,framestack_k2,1
63928,52.0,2,framestack_k2,1
64004,43.0,2,framestack_k2,1
64024,28.0,2,framestack_k2,1
64104,64.0,2,framestack_k2,1
64132,31.0,2,framestack_k2,1
64152,31.0,2,framestack_k2,1
64224,73.0,2,framestack_k2,1
64364,52.0,2,framestack_k2,1
64404,44.0,2,framestack_k2,1
64404,74.0,2,framestack_k2,1
64464,82.0,2,framestack_k2,1
64512,26.0,2,framestack_k2,1
64524,29.0,2,framestack_k2,1
64528,40.0,2,framestack_k2,1
64628,40.0,2,framestack_k2,1
64652,31.0,2,framestack_k2,1
64696,16.0,2,framestack_k2,1
64700,42.0,2,framestack_k2,1
64784,67.0,2,framestack_k2,1
64884,46.0,2,framestack_k2,1
64904,62.0,2,framestack_k2,1
64912,52.0,2,framestack_k2,1
64960,43.0,2,framestack_k2,1
65000,23.0,2,framestack_k2,1
65004,29.0,2,framestack_k2,1
65116,27.0,2,framestack_k2,1
65136,43.0,2,framestack_k2,1
65152,59.0,2,framestack_k2,1
65220,54.0,2,framestack_k2,1
65304,37.0,2,framestack_k2,1
65352,53.0,2,framestack_k2,1
65392,68.0,2,framestack_k2,1
65400,23.0,2,framestack_k2,1
65516,73.0,2,framestack_k2,1
65640,61.0,2,framestack_k2,1
65708,76.0,2,framestack_k2,1
65776,64.0,2,framestack_k2,1
65820,116.0,2,framestack_k2,1
65832,47.0,2,framestack_k2,1
65896,29.0,2,framestack_k2,1
65992,70.0,2,framestack_k2,1
66028,32.0,2,framestack_k2,1
66048,53.0,2,framestack_k2,1
66092,67.0,2,framestack_k2,1
66188,23.0,2,framestack_k2,1
66232,45.0,2,framestack_k2,1
66376,35.0,2,framestack_k2,1
66404,53.0,2,framestack_k2,1
66440,111.0,2,framestack_k2,1
66464,14.0,2,framestack_k2,1
66600,39.0,2,framestack_k2,1
66616,146.0,2,framestack_k2,1
66616,59.0,2,framestack_k2,1
66672,17.0,2,framestack_k2,1
66768,75.0,2,framestack_k2,1
66816,49.0,2,framestack_k2,1
66836,40.0,2,framestack_k2,1
66884,16.0,2,framestack_k2,1
66928,39.0,2,framestack_k2,1
66972,88.0,2,framestack_k2,1
67020,45.0,2,framestack_k2,1
67032,36.0,2,framestack_k2,1
67048,29.0,2,framestack_k2,1
67084,12.0,2,framestack_k2,1
67116,35.0,2,framestack_k2,1
67160,27.0,2,framestack_k2,1
67212,23.0,2,framestack_k2,1
67236,37.0,2,framestack_k2,1
67368,86.0,2,framestack_k2,1
67468,57.0,2,framestack_k2,1
67484,80.0,2,framestack_k2,1
67512,35.0,2,framestack_k2,1
67580,23.0,2,framestack_k2,1
67608,23.0,2,framestack_k2,1
67652,109.0,2,framestack_k2,1
67652,45.0,2,framestack_k2,1
67860,51.0,2,framestack_k2,1
67868,71.0,2,framestack_k2,1
67876,66.0,2,framestack_k2,1
68028,93.0,2,framestack_k2,1
68048,44.0,2,framestack_k2,1
68064,46.0,2,framestack_k2,1
68156,26.0,2,framestack_k2,1
68196,41.0,2,framestack_k2,1
68204,34.0,2,framestack_k2,1
68256,24.0,2,framestack_k2,1
68292,107.0,2,framestack_k2,1
68328,30.0,2,framestack_k2,1
68408,37.0,2,framestack_k2,1
68420,55.0,2,framestack_k2,1
68468,34.0,2,framestack_k2,1
68468,43.0,2,framestack_k2,1
68532,15.0,2,framestack_k2,1
68624,38.0,2,framestack_k2,1
68652,57.0,2,framestack_k2,1
68668,33.0,2,framestack_k2,1
68696,10.0,2,framestack_k2,1
68708,74.0,2,framestack_k2,1
68752,31.0,2,framestack_k2,1
68772,15.0,2,framestack_k2,1
68800,25.0,2,framestack_k2,1
68912,34.0,2,framestack_k2,1
68976,43.0,2,framestack_k2,1
69036,70.0,2,framestack_k2,1
69052,34.0,2,framestack_k2,1
69092,105.0,2,framestack_k2,1
69148,42.0,2,framestack_k2,1
69192,34.0,2,framestack_k2,1
69240,36.0,2,framestack_k2,1
69252,25.0,2,framestack_k2,1
69260,55.0,2,framestack_k2,1
69352,39.0,2,framestack_k2,1
69372,29.0,2,framestack_k2,1
69372,27.0,2,framestack_k2,1
69416,43.0,2,framestack_k2,1
69476,30.0,2,framestack_k2,1
69488,28.0,2,framestack_k2,1
69492,29.0,2,framestack_k2,1
69580,22.0,2,framestack_k2,1
69588,42.0,2,framestack_k2,1
69668,47.0,2,framestack_k2,1
69668,19.0,2,framestack_k2,1
69692,49.0,2,framestack_k2,1
69840,42.0,2,framestack_k2,1
69872,72.0,2,framestack_k2,1
69912,54.0,2,framestack_k2,1
70008,41.0,2,framestack_k2,1
70076,101.0,2,framestack_k2,1
70088,43.0,2,framestack_k2,1
70088,53.0,2,framestack_k2,1
70176,21.0,2,framestack_k2,1
70260,62.0,2,framestack_k2,1
70292,28.0,2,framestack_k2,1
70344,66.0,2,framestack_k2,1
70424,40.0,2,framestack_k2,1
70456,91.0,2,framestack_k2,1
70492,49.0,2,framestack_k2,1
70492,36.0,2,framestack_k2,1
70520,15.0,2,framestack_k2,1
70568,35.0,2,framestack_k2,1
70648,31.0,2,framestack_k2,1
70696,50.0,2,framestack_k2,1
70828,32.0,2,framestack_k2,1
70888,98.0,2,framestack_k2,1
70904,83.0,2,framestack_k2,1
71056,37.0,2,framestack_k2,1
71100,67.0,2,framestack_k2,1
71128,59.0,2,framestack_k2,1
71156,126.0,2,framestack_k2,1
71200,24.0,2,framestack_k2,1
71224,41.0,2,framestack_k2,1
71272,17.0,2,framestack_k2,1
71312,45.0,2,framestack_k2,1
71340,45.0,2,framestack_k2,1
71416,47.0,2,framestack_k2,1
71488,36.0,2,framestack_k2,1
71560,61.0,2,framestack_k2,1
71564,36.0,2,framestack_k2,1
71584,23.0,2,framestack_k2,1
71640,91.0,2,framestack_k2,1
71644,20.0,2,framestack_k2,1
71764,30.0,2,framestack_k2,1
71792,56.0,2,framestack_k2,1
71848,50.0,2,framestack_k2,1
71916,37.0,2,framestack_k2,1
71928,85.0,2,framestack_k2,1
71952,25.0,2,framestack_k2,1
71980,46.0,2,framestack_k2,1
72008,19.0,2,framestack_k2,1
72020,16.0,2,framestack_k2,1
72068,14.0,2,framestack_k2,1
72120,12.0,2,framestack_k2,1
72208,46.0,2,framestack_k2,1
72220,75.0,2,framestack_k2,1
72268,36.0,2,framestack_k2,1
72324,85.0,2,framestack_k2,1
72344,33.0,2,framestack_k2,1
72368,24.0,2,framestack_k2,1
72404,45.0,2,framestack_k2,1
72496,31.0,2,framestack_k2,1
72516,47.0,2,framestack_k2,1
72580,58.0,2,framestack_k2,1
72600,25.0,2,framestack_k2,1
72636,29.0,2,framestack_k2,1
72652,61.0,2,framestack_k2,1
72676,23.0,2,framestack_k2,1
72720,29.0,2,framestack_k2,1
72744,26.0,2,framestack_k2,1
72792,34.0,2,framestack_k2,1
72876,49.0,2,framestack_k2,1
72916,42.0,2,framestack_k2,1
72972,62.0,2,framestack_k2,1
72980,25.0,2,framestack_k2,1
73068,68.0,2,framestack_k2,1
73084,41.0,2,framestack_k2,1
73188,53.0,2,framestack_k2,1
73204,55.0,2,framestack_k2,1
73284,53.0,2,framestack_k2,1
73324,33.0,2,framestack_k2,1
73332,61.0,2,framestack_k2,1
73376,12.0,2,framestack_k2,1
73416,52.0,2,framestack_k2,1
73444,39.0,2,framestack_k2,1
73532,38.0,2,framestack_k2,1
73536,22.0,2,framestack_k2,1
73580,11.0,2,framestack_k2,1
73580,40.0,2,framestack_k2,1
73600,66.0,2,framestack_k2,1
73652,28.0,2,framestack_k2,1
73804,55.0,2,framestack_k2,1
73804,50.0,2,framestack_k2,1
73812,57.0,2,framestack_k2,1
73900,23.0,2,framestack_k2,1
73956,13.0,2,framestack_k2,1
73976,80.0,2,framestack_k2,1
73988,43.0,2,framestack_k2,1
74044,16.0,2,framestack_k2,1
74044,21.0,2,framestack_k2,1
74100,13.0,2,framestack_k2,1
74108,29.0,2,framestack_k2,1
74120,78.0,2,framestack_k2,1
74220,43.0,2,framestack_k2,1
74220,27.0,2,framestack_k2,1
74232,27.0,2,framestack_k2,1
74272,42.0,2,framestack_k2,1
74284,12.0,2,framestack_k2,1
74348,31.0,2,framestack_k2,1
74348,31.0,2,framestack_k2,1
74356,17.0,2,framestack_k2,1
74496,34.0,2,framestack_k2,1
74504,57.0,2,framestack_k2,1
74508,39.0,2,framestack_k2,1
74524,43.0,2,framestack_k2,1
74616,29.0,2,framestack_k2,1
74620,27.0,2,framestack_k2,1
74688,40.0,2,framestack_k2,1
74700,48.0,2,framestack_k2,1
74736,28.0,2,framestack_k2,1
74812,30.0,2,framestack_k2,1
74892,47.0,2,framestack_k2,1
74904,41.0,2,framestack_k2,1
74912,73.0,2,framestack_k2,1
74932,29.0,2,framestack_k2,1
75008,23.0,2,framestack_k2,1
75016,20.0,2,framestack_k2,1
75020,28.0,2,framestack_k2,1
75032,34.0,2,framestack_k2,1
75072,13.0,2,framestack_k2,1
75128,23.0,2,framestack_k2,1
75168,36.0,2,framestack_k2,1
75212,34.0,2,framestack_k2,1
75264,63.0,2,framestack_k2,1
75272,35.0,2,framestack_k2,1
75364,37.0,2,framestack_k2,1
75384,29.0,2,framestack_k2,1
75456,71.0,2,framestack_k2,1
75476,50.0,2,framestack_k2,1
75536,37.0,2,framestack_k2,1
75552,46.0,2,framestack_k2,1
75608,37.0,2,framestack_k2,1
75628,18.0,2,framestack_k2,1
75720,60.0,2,framestack_k2,1
75796,64.0,2,framestack_k2,1
75828,54.0,2,framestack_k2,1
75868,59.0,2,framestack_k2,1
75936,53.0,2,framestack_k2,1
75960,40.0,2,framestack_k2,1
76028,49.0,2,framestack_k2,1
76100,40.0,2,framestack_k2,1
76188,79.0,2,framestack_k2,1
76280,79.0,2,framestack_k2,1
76284,45.0,2,framestack_k2,1
76332,11.0,2,framestack_k2,1
76380,87.0,2,framestack_k2,1
76428,36.0,2,framestack_k2,1
76440,62.0,2,framestack_k2,1
76520,46.0,2,framestack_k2,1
76572,47.0,2,framestack_k2,1
76636,48.0,2,framestack_k2,1
76768,32.0,2,framestack_k2,1
76792,67.0,2,framestack_k2,1
76832,100.0,2,framestack_k2,1
76876,26.0,2,framestack_k2,1
76964,97.0,2,framestack_k2,1
77092,74.0,2,framestack_k2,1
77160,48.0,2,framestack_k2,1
77228,98.0,2,framestack_k2,1
77232,17.0,2,framestack_k2,1
77260,95.0,2,framestack_k2,1
77312,12.0,2,framestack_k2,1
77392,39.0,2,framestack_k2,1
77392,74.0,2,framestack_k2,1
77432,50.0,2,framestack_k2,1
77488,13.0,2,framestack_k2,1
77488,43.0,2,framestack_k2,1
77556,40.0,2,framestack_k2,1
77600,51.0,2,framestack_k2,1
77660,42.0,2,framestack_k2,1
77748,36.0,2,framestack_k2,1
77764,51.0,2,framestack_k2,1
77824,83.0,2,framestack_k2,1
77988,59.0,2,framestack_k2,1
77988,55.0,2,framestack_k2,1
77992,82.0,2,framestack_k2,1
78108,70.0,2,framestack_k2,1
78108,29.0,2,framestack_k2,1
78156,11.0,2,framestack_k2,1
78176,46.0,2,framestack_k2,1
78216,14.0,2,framestack_k2,1
78248,34.0,2,framestack_k2,1
78324,82.0,2,framestack_k2,1
78344,31.0,2,framestack_k2,1
78396,54.0,2,framestack_k2,1
78468,54.0,2,framestack_k2,1
78488,22.0,2,framestack_k2,1
78508,45.0,2,framestack_k2,1
78548,50.0,2,framestack_k2,1
78656,46.0,2,framestack_k2,1
78700,52.0,2,framestack_k2,1
78724,43.0,2,framestack_k2,1
78748,59.0,2,framestack_k2,1
78856,49.0,2,framestack_k2,1
78868,35.0,2,framestack_k2,1
78872,30.0,2,framestack_k2,1
78984,70.0,2,framestack_k2,1
79020,40.0,2,framestack_k2,1
79020,36.0,2,framestack_k2,1
79024,38.0,2,framestack_k2,1
79088,25.0,2,framestack_k2,1
79144,30.0,2,framestack_k2,1
79160,34.0,2,framestack_k2,1
79264,25.0,2,framestack_k2,1
79264,29.0,2,framestack_k2,1
79340,78.0,2,framestack_k2,1
79368,69.0,2,framestack_k2,1
79396,32.0,2,framestack_k2,1
79408,35.0,2,framestack_k2,1
79436,23.0,2,framestack_k2,1
79516,26.0,2,framestack_k2,1
79592,48.0,2,framestack_k2,1
79592,55.0,2,framestack_k2,1
79708,28.0,2,framestack_k2,1
79736,54.0,2,framestack_k2,1
79748,77.0,2,framestack_k2,1
79768,43.0,2,framestack_k2,1
79804,23.0,2,framestack_k2,1
79888,37.0,2,framestack_k2,1
79896,31.0,2,framestack_k2,1
79908,39.0,2,framestack_k2,1
79996,26.0,2,framestack_k2,1
80004,49.0,2,framestack_k2,1
80032,30.0,2,framestack_k2,1
80068,17.0,2,framestack_k2,1
80088,47.0,2,framestack_k2,1
80132,31.0,2,framestack_k2,1
80156,30.0,2,framestack_k2,1
80244,21.0,2,framestack_k2,1
80272,34.0,2,framestack_k2,1
80316,61.0,2,framestack_k2,1
80344,63.0,2,framestack_k2,1
80376,25.0,2,framestack_k2,1
80412,23.0,2,framestack_k2,1
80468,30.0,2,framestack_k2,1
80532,38.0,2,framestack_k2,1
80544,74.0,2,framestack_k2,1
80544,32.0,2,framestack_k2,1
80588,29.0,2,framestack_k2,1
80668,30.0,2,framestack_k2,1
80684,37.0,2,framestack_k2,1
80696,26.0,2,framestack_k2,1
80732,11.0,2,framestack_k2,1
80744,49.0,2,framestack_k2,1
80920,46.0,2,framestack_k2,1
80952,51.0,2,framestack_k2,1
80996,74.0,2,framestack_k2,1
81048,12.0,2,framestack_k2,1
81152,57.0,2,framestack_k2,1
81152,120.0,2,framestack_k2,1
81216,41.0,2,framestack_k2,1
81236,70.0,2,framestack_k2,1
81264,27.0,2,framestack_k2,1
81424,51.0,2,framestack_k2,1
81436,42.0,2,framestack_k2,1
81552,99.0,2,framestack_k2,1
81564,34.0,2,framestack_k2,1
81568,82.0,2,framestack_k2,1
81728,40.0,2,framestack_k2,1
81748,77.0,2,framestack_k2,1
81820,62.0,2,framestack_k2,1
81824,67.0,2,framestack_k2,1
81844,23.0,2,framestack_k2,1
81920,47.0,2,framestack_k2,1
81988,35.0,2,framestack_k2,1
82020,48.0,2,framestack_k2,1
82068,61.0,2,framestack_k2,1
82092,25.0,2,framestack_k2,1
82104,45.0,2,framestack_k2,1
82180,21.0,2,framestack_k2,1
82184,40.0,2,framestack_k2,1
82200,32.0,2,framestack_k2,1
82376,67.0,2,framestack_k2,1
82380,48.0,2,framestack_k2,1
82480,69.0,2,framestack_k2,1
82508,31.0,2,framestack_k2,1
82588,26.0,2,framestack_k2,1
82588,52.0,2,framestack_k2,1
82648,34.0,2,framestack_k2,1
82712,132.0,2,framestack_k2,1
82740,22.0,2,framestack_k2,1
82748,39.0,2,framestack_k2,1
82760,42.0,2,framestack_k2,1
82780,16.0,2,framestack_k2,1
82892,32.0,2,framestack_k2,1
82912,40.0,2,framestack_k2,1
82920,44.0,2,framestack_k2,1
83024,60.0,2,framestack_k2,1
83088,15.0,2,framestack_k2,1
83148,58.0,2,framestack_k2,1
83204,77.0,2,framestack_k2,1
83228,76.0,2,framestack_k2,1
83324,23.0,2,framestack_k2,1
83344,34.0,2,framestack_k2,1
83368,69.0,2,framestack_k2,1
83484,39.0,2,framestack_k2,1
83496,86.0,2,framestack_k2,1
83496,37.0,2,framestack_k2,1
83608,30.0,2,framestack_k2,1
83680,45.0,2,framestack_k2,1
83748,94.0,2,framestack_k2,1
83764,66.0,2,framestack_k2,1
83816,33.0,2,framestack_k2,1
83848,59.0,2,framestack_k2,1
83940,47.0,2,framestack_k2,1
83992,56.0,2,framestack_k2,1
84044,12.0,2,framestack_k2,1
84060,29.0,2,framestack_k2,1
84128,69.0,2,framestack_k2,1
84148,21.0,2,framestack_k2,1
84152,83.0,2,framestack_k2,1
84176,11.0,2,framestack_k2,1
84212,41.0,2,framestack_k2,1
84288,27.0,2,framestack_k2,1
84352,49.0,2,framestack_k2,1
84384,42.0,2,framestack_k2,1
84392,60.0,2,framestack_k2,1
84484,48.0,2,framestack_k2,1
84536,37.0,2,framestack_k2,1
84600,61.0,2,framestack_k2,1
84620,33.0,2,framestack_k2,1
84652,28.0,2,framestack_k2,1
84716,80.0,2,framestack_k2,1
84720,29.0,2,framestack_k2,1
84800,36.0,2,framestack_k2,1
84832,52.0,2,framestack_k2,1
84908,46.0,2,framestack_k2,1
84924,22.0,2,framestack_k2,1
84976,16.0,2,framestack_k2,1
85056,63.0,2,framestack_k2,1
85156,44.0,2,framestack_k2,1
85160,58.0,2,framestack_k2,1
85200,10.0,2,framestack_k2,1
85284,20.0,2,framestack_k2,1
85336,69.0,2,framestack_k2,1
85340,44.0,2,framestack_k2,1
85368,162.0,2,framestack_k2,1
85460,43.0,2,framestack_k2,1
85472,32.0,2,framestack_k2,1
85516,36.0,2,framestack_k2,1
85528,47.0,2,framestack_k2,1
85624,26.0,2,framestack_k2,1
85728,63.0,2,framestack_k2,1
85812,87.0,2,framestack_k2,1
85908,94.0,2,framestack_k2,1
85992,65.0,2,framestack_k2,1
86020,98.0,2,framestack_k2,1
86056,36.0,2,framestack_k2,1
86128,26.0,2,framestack_k2,1
86172,44.0,2,framestack_k2,1
86180,30.0,2,framestack_k2,1
86180,91.0,2,framestack_k2,1
86300,29.0,2,framestack_k2,1
86312,32.0,2,framestack_k2,1
86360,57.0,2,framestack_k2,1
86368,48.0,2,framestack_k2,1
86444,35.0,2,framestack_k2,1
86604,72.0,2,framestack_k2,1
86628,64.0,2,framestack_k2,1
86648,50.0,2,framestack_k2,1
86772,30.0,2,framestack_k2,1
86816,113.0,2,framestack_k2,1
86896,66.0,2,framestack_k2,1
86900,73.0,2,framestack_k2,1
86944,31.0,2,framestack_k2,1
86976,18.0,2,framestack_k2,1
86980,51.0,2,framestack_k2,1
87052,38.0,2,framestack_k2,1
87156,43.0,2,framestack_k2,1
87176,49.0,2,framestack_k2,1
87256,24.0,2,framestack_k2,1
87264,52.0,2,framestack_k2,1
87336,97.0,2,framestack_k2,1
87380,28.0,2,framestack_k2,1
87424,41.0,2,framestack_k2,1
87564,45.0,2,framestack_k2,1
87576,99.0,2,framestack_k2,1
87632,51.0,2,framestack_k2,1
87740,26.0,2,framestack_k2,1
87748,102.0,2,framestack_k2,1
87808,14.0,2,framestack_k2,1
87904,40.0,2,framestack_k2,1
87968,100.0,2,framestack_k2,1
88000,23.0,2,framestack_k2,1
88076,26.0,2,framestack_k2,1
88080,67.0,2,framestack_k2,1
88216,53.0,2,framestack_k2,1
88232,38.0,2,framestack_k2,1
88296,15.0,2,framestack_k2,1
88384,201.0,2,framestack_k2,1
88396,24.0,2,framestack_k2,1
88448,57.0,2,framestack_k2,1
88528,32.0,2,framestack_k2,1
88576,123.0,2,framestack_k2,1
88600,53.0,2,framestack_k2,1
88724,36.0,2,framestack_k2,1
88756,76.0,2,framestack_k2,1
88800,67.0,2,framestack_k2,1
88856,32.0,2,framestack_k2,1
88900,74.0,2,framestack_k2,1
88940,45.0,2,framestack_k2,1
88960,39.0,2,framestack_k2,1
88996,34.0,2,framestack_k2,1
89116,38.0,2,framestack_k2,1
89172,57.0,2,framestack_k2,1
89196,73.0,2,framestack_k2,1
89224,26.0,2,framestack_k2,1
89288,72.0,2,framestack_k2,1
89408,58.0,2,framestack_k2,1
89460,58.0,2,framestack_k2,1
89492,73.0,2,framestack_k2,1
89552,14.0,2,framestack_k2,1
89596,46.0,2,framestack_k2,1
89656,91.0,2,framestack_k2,1
89676,53.0,2,framestack_k2,1
89716,29.0,2,framestack_k2,1
89724,42.0,2,framestack_k2,1
89776,14.0,2,framestack_k2,1
89776,24.0,2,framestack_k2,1
89848,47.0,2,framestack_k2,1
89900,43.0,2,framestack_k2,1
89908,32.0,2,framestack_k2,1
90036,46.0,2,framestack_k2,1
90128,54.0,2,framestack_k2,1
90128,56.0,2,framestack_k2,1
90132,23.0,2,framestack_k2,1
90156,94.0,2,framestack_k2,1
90200,16.0,2,framestack_k2,1
90244,28.0,2,framestack_k2,1
90300,42.0,2,framestack_k2,1
90320,29.0,2,framestack_k2,1
90376,54.0,2,framestack_k2,1
90480,58.0,2,framestack_k2,1
90516,34.0,2,framestack_k2,1
90536,58.0,2,framestack_k2,1
90572,62.0,2,framestack_k2,1
90680,49.0,2,framestack_k2,1
90712,43.0,2,framestack_k2,1
90784,25.0,2,framestack_k2,1
90820,61.0,2,framestack_k2,1
90828,77.0,2,framestack_k2,1
90984,67.0,2,framestack_k2,1
91072,62.0,2,framestack_k2,1
91172,85.0,2,framestack_k2,1
91176,47.0,2,framestack_k2,1
91188,28.0,2,framestack_k2,1
91268,19.0,2,framestack_k2,1
91352,43.0,2,framestack_k2,1
91388,29.0,2,framestack_k2,1
91476,30.0,2,framestack_k2,1
91484,174.0,2,framestack_k2,1
91584,102.0,2,framestack_k2,1
91672,70.0,2,framestack_k2,1
91676,49.0,2,framestack_k2,1
91712,31.0,2,framestack_k2,1
91732,61.0,2,framestack_k2,1
91784,17.0,2,framestack_k2,1
91860,46.0,2,framestack_k2,1
91956,42.0,2,framestack_k2,1
92032,88.0,2,framestack_k2,1
92036,43.0,2,framestack_k2,1
92052,79.0,2,framestack_k2,1
92128,42.0,2,framestack_k2,1
92172,29.0,2,framestack_k2,1
92324,71.0,2,framestack_k2,1
92356,56.0,2,framestack_k2,1
92436,27.0,2,framestack_k2,1
92440,66.0,2,framestack_k2,1
92564,51.0,2,framestack_k2,1
92668,158.0,2,framestack_k2,1
92672,58.0,2,framestack_k2,1
92740,43.0,2,framestack_k2,1
92764,22.0,2,framestack_k2,1
92772,82.0,2,framestack_k2,1
92880,52.0,2,framestack_k2,1
92916,43.0,2,framestack_k2,1
92952,44.0,2,framestack_k2,1
92964,49.0,2,framestack_k2,1
93044,19.0,2,framestack_k2,1
93116,40.0,2,framestack_k2,1
93296,44.0,2,framestack_k2,1
93308,65.0,2,framestack_k2,1
93384,116.0,2,framestack_k2,1
93392,127.0,2,framestack_k2,1
93456,36.0,2,framestack_k2,1
93508,28.0,2,framestack_k2,1
93588,72.0,2,framestack_k2,1
93592,20.0,2,framestack_k2,1
93612,56.0,2,framestack_k2,1
93640,11.0,2,framestack_k2,1
93664,51.0,2,framestack_k2,1
93804,53.0,2,framestack_k2,1
93856,60.0,2,framestack_k2,1
93856,53.0,2,framestack_k2,1
93956,37.0,2,framestack_k2,1
93980,78.0,2,framestack_k2,1
93992,33.0,2,framestack_k2,1
94064,51.0,2,framestack_k2,1
94112,29.0,2,framestack_k2,1
94180,49.0,2,framestack_k2,1
94276,52.0,2,framestack_k2,1
94304,86.0,2,framestack_k2,1
94308,48.0,2,framestack_k2,1
94316,33.0,2,framestack_k2,1
94368,12.0,2,framestack_k2,1
94384,26.0,2,framestack_k2,1
94448,34.0,2,framestack_k2,1
94564,28.0,2,framestack_k2,1
94592,51.0,2,framestack_k2,1
94652,70.0,2,framestack_k2,1
94688,30.0,2,framestack_k2,1
94708,28.0,2,framestack_k2,1
94708,100.0,2,framestack_k2,1
94740,12.0,2,framestack_k2,1
94836,31.0,2,framestack_k2,1
94860,29.0,2,framestack_k2,1
94888,44.0,2,framestack_k2,1
94956,75.0,2,framestack_k2,1
94996,39.0,2,framestack_k2,1
95012,37.0,2,framestack_k2,1
95104,53.0,2,framestack_k2,1
95120,40.0,2,framestack_k2,1
