step,return,k,config,seed
88152,143.0,8,framestack_k8,1
88184,110.0,8,framestack_k8,1
88396,89.0,8,framestack_k8,1
88444,72.0,8,framestack_k8,1
88552,26.0,8,framestack_k8,1
88696,127.0,8,framestack_k8,1
88852,38.0,8,framestack_k8,1
89200,200.0,8,framestack_k8,1
89348,344.0,8,framestack_k8,1
89380,206.0,8,framestack_k8,1
89424,142.0,8,framestack_k8,1
89648,74.0,8,framestack_k8,1
89792,102.0,8,framestack_k8,1
89796,148.0,8,framestack_k8,1
89912,29.0,8,framestack_k8,1
90088,165.0,8,framestack_k8,1
90292,50.0,8,framestack_k8,1
90468,138.0,8,framestack_k8,1
90472,168.0,8,framestack_k8,1
90596,31.0,8,framestack_k8,1
90632,245.0,8,framestack_k8,1
91224,147.0,8,framestack_k8,1
91280,201.0,8,framestack_k8,1
91336,260.0,8,framestack_k8,1
91392,41.0,8,framestack_k8,1
91668,267.0,8,framestack_k8,1
92052,178.0,8,framestack_k8,1
92136,213.0,8,framestack_k8,1
92436,260.0,8,framestack_k8,1
92652,128.0,8,framestack_k8,1
92724,263.0,8,framestack_k8,1
92880,206.0,8,framestack_k8,1
93068,157.0,8,framestack_k8,1
93240,128.0,8,framestack_k8,1
93576,173.0,8,framestack_k8,1
93700,157.0,8,framestack_k8,1
93700,114.0,8,framestack_k8,1
93908,313.0,8,framestack_k8,1
94060,37.0,8,framestack_k8,1
94112,133.0,8,framestack_k8,1
94148,21.0,8,framestack_k8,1
94308,48.0,8,framestack_k8,1
94404,175.0,8,framestack_k8,1
94604,225.0,8,framestack_k8,1
94728,144.0,8,framestack_k8,1
94988,169.0,8,framestack_k8,1
95188,195.0,8,framestack_k8,1
95208,119.0,8,framestack_k8,1
95516,227.0,8,framestack_k8,1
95652,115.0,8,framestack_k8,1
95888,224.0,8,framestack_k8,1
95940,12.0,8,framestack_k8,1
95972,190.0,8,framestack_k8,1
96108,147.0,8,framestack_k8,1
96236,73.0,8,framestack_k8,1
96304,162.0,8,framestack_k8,1
96372,99.0,8,framestack_k8,1
96824,129.0,8,framestack_k8,1
96920,202.0,8,framestack_k8,1
96932,173.0,8,framestack_k8,1
97400,256.0,8,framestack_k8,1
97476,135.0,8,framestack_k8,1
97616,197.0,8,framestack_k8,1
98032,103.0,8,framestack_k8,1
98068,166.0,8,framestack_k8,1
98088,291.0,8,framestack_k8,1
98096,154.0,8,framestack_k8,1
98612,135.0,8,framestack_k8,1
98764,37.0,8,framestack_k8,1
99036,234.0,8,framestack_k8,1
99244,288.0,8,framestack_k8,1
99308,135.0,8,framestack_k8,1
99356,330.0,8,framestack_k8,1
99376,84.0,8,framestack_k8,1
100084,209.0,8,framestack_k8,1
100108,182.0,8,framestack_k8,1
100160,212.0,8,framestack_k8,1
100300,53.0,8,framestack_k8,1
100656,324.0,8,framestack_k8,1
100876,143.0,8,framestack_k8,1
101100,247.0,8,framestack_k8,1
101252,272.0,8,framestack_k8,1
101644,246.0,8,framestack_k8,1
101656,100.0,8,framestack_k8,1
102156,127.0,8,framestack_k8,1
102304,36.0,8,framestack_k8,1
102304,300.0,8,framestack_k8,1
102880,500.0,8,framestack_k8,1
102968,165.0,8,framestack_k8,1
103040,17.0,8,framestack_k8,1
103136,207.0,8,framestack_k8,1
103256,399.0,8,framestack_k8,1
103408,37.0,8,framestack_k8,1
103436,138.0,8,framestack_k8,1
103644,51.0,8,framestack_k8,1
103736,173.0,8,framestack_k8,1
103752,85.0,8,framestack_k8,1
103824,171.0,8,framestack_k8,1
104016,65.0,8,framestack_k8,1
104124,74.0,8,framestack_k8,1
104164,129.0,8,framestack_k8,1
104416,72.0,8,framestack_k8,1
104432,173.0,8,framestack_k8,1
104516,20.0,8,framestack_k8,1
104820,75.0,8,framestack_k8,1
104940,193.0,8,framestack_k8,1
105168,86.0,8,framestack_k8,1
105200,295.0,8,framestack_k8,1
105224,201.0,8,framestack_k8,1
105304,25.0,8,framestack_k8,1
105468,60.0,8,framestack_k8,1
105732,65.0,8,framestack_k8,1
105872,141.0,8,framestack_k8,1
106036,273.0,8,framestack_k8,1
106292,280.0,8,framestack_k8,1
106304,107.0,8,framestack_k8,1
106396,165.0,8,framestack_k8,1
106684,71.0,8,framestack_k8,1
106784,122.0,8,framestack_k8,1
106800,190.0,8,framestack_k8,1
106936,62.0,8,framestack_k8,1
106972,166.0,8,framestack_k8,1
107164,94.0,8,framestack_k8,1
107212,68.0,8,framestack_k8,1
107320,129.0,8,framestack_k8,1
107800,158.0,8,framestack_k8,1
107852,219.0,8,framestack_k8,1
107920,149.0,8,framestack_k8,1
108280,266.0,8,framestack_k8,1
108304,112.0,8,framestack_k8,1
108628,176.0,8,framestack_k8,1
108892,146.0,8,framestack_k8,1
108912,277.0,8,framestack_k8,1
109108,119.0,8,framestack_k8,1
109176,65.0,8,framestack_k8,1
109308,103.0,8,framestack_k8,1
109324,260.0,8,framestack_k8,1
109844,133.0,8,framestack_k8,1
109980,217.0,8,framestack_k8,1
110016,172.0,8,framestack_k8,1
110152,243.0,8,framestack_k8,1
110352,92.0,8,framestack_k8,1
110404,139.0,8,framestack_k8,1
110644,122.0,8,framestack_k8,1
110860,53.0,8,framestack_k8,1
110960,138.0,8,framestack_k8,1
111296,319.0,8,framestack_k8,1
111324,242.0,8,framestack_k8,1
111572,152.0,8,framestack_k8,1
111596,183.0,8,framestack_k8,1
111980,101.0,8,framestack_k8,1
112024,174.0,8,framestack_k8,1
112128,207.0,8,framestack_k8,1
112384,63.0,8,framestack_k8,1
112436,209.0,8,framestack_k8,1
112472,111.0,8,framestack_k8,1
112484,125.0,8,framestack_k8,1
112876,97.0,8,framestack_k8,1
113116,182.0,8,framestack_k8,1
113152,178.0,8,framestack_k8,1
113328,213.0,8,framestack_k8,1
113672,85.0,8,framestack_k8,1
113708,147.0,8,framestack_k8,1
113712,139.0,8,framestack_k8,1
113952,60.0,8,framestack_k8,1
113980,76.0,8,framestack_k8,1
114036,289.0,8,framestack_k8,1
114620,226.0,8,framestack_k8,1
114664,170.0,8,framestack_k8,1
114704,20.0,8,framestack_k8,1
114740,175.0,8,framestack_k8,1
114856,225.0,8,framestack_k8,1
115288,155.0,8,framestack_k8,1
115396,26.0,8,framestack_k8,1
115468,181.0,8,framestack_k8,1
116020,328.0,8,framestack_k8,1
116172,175.0,8,framestack_k8,1
116220,205.0,8,framestack_k8,1
116592,142.0,8,framestack_k8,1
116652,448.0,8,framestack_k8,1
116748,131.0,8,framestack_k8,1
117124,132.0,8,framestack_k8,1
117208,114.0,8,framestack_k8,1
117212,139.0,8,framestack_k8,1
117356,295.0,8,framestack_k8,1
117812,171.0,8,framestack_k8,1
117836,155.0,8,framestack_k8,1
117920,177.0,8,framestack_k8,1
118052,173.0,8,framestack_k8,1
118344,126.0,8,framestack_k8,1
118364,77.0,8,framestack_k8,1
118388,143.0,8,framestack_k8,1
118608,54.0,8,framestack_k8,1
118736,31.0,8,framestack_k8,1
118872,237.0,8,framestack_k8,1
119044,76.0,8,framestack_k8,1
119188,210.0,8,framestack_k8,1
119376,252.0,8,framestack_k8,1
119412,55.0,8,framestack_k8,1
119444,99.0,8,framestack_k8,1
119604,182.0,8,framestack_k8,1
119732,71.0,8,framestack_k8,1
119912,133.0,8,framestack_k8,1
120048,158.0,8,framestack_k8,1
120116,127.0,8,framestack_k8,1
120544,157.0,8,framestack_k8,1
120576,210.0,8,framestack_k8,1
120720,167.0,8,framestack_k8,1
120796,62.0,8,framestack_k8,1
120880,190.0,8,framestack_k8,1
121112,57.0,8,framestack_k8,1
121240,129.0,8,framestack_k8,1
121532,183.0,8,framestack_k8,1
121568,113.0,8,framestack_k8,1
121988,352.0,8,framestack_k8,1
122036,116.0,8,framestack_k8,1
122212,169.0,8,framestack_k8,1
122428,296.0,8,framestack_k8,1
122568,34.0,8,framestack_k8,1
122728,128.0,8,framestack_k8,1
122900,215.0,8,framestack_k8,1
122944,238.0,8,framestack_k8,1
123300,88.0,8,framestack_k8,1
123424,30.0,8,framestack_k8,1
123472,185.0,8,framestack_k8,1
123508,234.0,8,framestack_k8,1
124008,145.0,8,framestack_k8,1
124168,316.0,8,framestack_k8,1
124188,178.0,8,framestack_k8,1
124388,219.0,8,framestack_k8,1
124632,110.0,8,framestack_k8,1
124724,138.0,8,framestack_k8,1
124748,184.0,8,framestack_k8,1
124836,111.0,8,framestack_k8,1
125024,97.0,8,framestack_k8,1
125368,160.0,8,framestack_k8,1
125392,138.0,8,framestack_k8,1
125436,171.0,8,framestack_k8,1
125716,80.0,8,framestack_k8,1
125780,188.0,8,framestack_k8,1
126024,163.0,8,framestack_k8,1
126340,225.0,8,framestack_k8,1
126420,175.0,8,framestack_k8,1
126468,110.0,8,framestack_k8,1
126472,12.0,8,framestack_k8,1
126636,41.0,8,framestack_k8,1
126724,235.0,8,framestack_k8,1
127140,166.0,8,framestack_k8,1
127368,256.0,8,framestack_k8,1
127416,194.0,8,framestack_k8,1
127552,206.0,8,framestack_k8,1
127632,122.0,8,framestack_k8,1
127708,84.0,8,framestack_k8,1
127828,48.0,8,framestack_k8,1
127936,129.0,8,framestack_k8,1
128292,145.0,8,framestack_k8,1
128408,213.0,8,framestack_k8,1
128476,134.0,8,framestack_k8,1
128864,96.0,8,framestack_k8,1
128896,266.0,8,framestack_k8,1
129040,186.0,8,framestack_k8,1
129072,165.0,8,framestack_k8,1
129096,57.0,8,framestack_k8,1
129476,108.0,8,framestack_k8,1
129540,116.0,8,framestack_k8,1
129588,172.0,8,framestack_k8,1
129956,119.0,8,framestack_k8,1
130204,153.0,8,framestack_k8,1
130680,395.0,8,framestack_k8,1
130716,189.0,8,framestack_k8,1
130728,130.0,8,framestack_k8,1
130728,296.0,8,framestack_k8,1
131048,91.0,8,framestack_k8,1
131204,121.0,8,framestack_k8,1
131516,196.0,8,framestack_k8,1
131764,258.0,8,framestack_k8,1
131880,168.0,8,framestack_k8,1
131936,221.0,8,framestack_k8,1
132104,84.0,8,framestack_k8,1
132532,253.0,8,framestack_k8,1
132720,209.0,8,framestack_k8,1
132868,232.0,8,framestack_k8,1
132900,198.0,8,framestack_k8,1
133352,204.0,8,framestack_k8,1
133372,117.0,8,framestack_k8,1
133468,186.0,8,framestack_k8,1
133520,162.0,8,framestack_k8,1
133720,86.0,8,framestack_k8,1
133916,140.0,8,framestack_k8,1
134032,28.0,8,framestack_k8,1
134236,50.0,8,framestack_k8,1
134332,202.0,8,framestack_k8,1
134368,224.0,8,framestack_k8,1
134432,177.0,8,framestack_k8,1
134772,84.0,8,framestack_k8,1
134896,131.0,8,framestack_k8,1
135096,190.0,8,framestack_k8,1
135268,257.0,8,framestack_k8,1
135480,145.0,8,framestack_k8,1
135572,199.0,8,framestack_k8,1
135772,168.0,8,framestack_k8,1
135968,174.0,8,framestack_k8,1
136112,84.0,8,framestack_k8,1
136252,169.0,8,framestack_k8,1
136588,154.0,8,framestack_k8,1
136660,294.0,8,framestack_k8,1
136956,91.0,8,framestack_k8,1
136988,183.0,8,framestack_k8,1
137188,57.0,8,framestack_k8,1
137340,169.0,8,framestack_k8,1
137428,328.0,8,framestack_k8,1
137680,84.0,8,framestack_k8,1
137732,185.0,8,framestack_k8,1
138256,206.0,8,framestack_k8,1
138292,139.0,8,framestack_k8,1
138560,219.0,8,framestack_k8,1
138584,348.0,8,framestack_k8,1
138728,117.0,8,framestack_k8,1
138756,115.0,8,framestack_k8,1
138944,89.0,8,framestack_k8,1
139140,95.0,8,framestack_k8,1
139196,62.0,8,framestack_k8,1
139256,173.0,8,framestack_k8,1
139272,135.0,8,framestack_k8,1
139412,53.0,8,framestack_k8,1
139632,89.0,8,framestack_k8,1
139920,126.0,8,framestack_k8,1
140120,215.0,8,framestack_k8,1
140396,313.0,8,framestack_k8,1
140472,209.0,8,framestack_k8,1
140908,246.0,8,framestack_k8,1
141032,158.0,8,framestack_k8,1
141236,190.0,8,framestack_k8,1
141444,51.0,8,framestack_k8,1
141504,345.0,8,framestack_k8,1
141524,153.0,8,framestack_k8,1
142008,140.0,8,framestack_k8,1
142024,129.0,8,framestack_k8,1
142220,296.0,8,framestack_k8,1
142264,184.0,8,framestack_k8,1
142844,208.0,8,framestack_k8,1
142992,181.0,8,framestack_k8,1
143080,214.0,8,framestack_k8,1
143160,283.0,8,framestack_k8,1
143348,66.0,8,framestack_k8,1
143524,169.0,8,framestack_k8,1
143588,148.0,8,framestack_k8,1
143760,149.0,8,framestack_k8,1
143888,134.0,8,framestack_k8,1
143900,77.0,8,framestack_k8,1
143980,113.0,8,framestack_k8,1
144212,57.0,8,framestack_k8,1
144500,149.0,8,framestack_k8,1
144596,208.0,8,framestack_k8,1
144756,135.0,8,framestack_k8,1
145000,124.0,8,framestack_k8,1
145036,286.0,8,framestack_k8,1
145296,174.0,8,framestack_k8,1
145532,132.0,8,framestack_k8,1
145624,146.0,8,framestack_k8,1
146188,357.0,8,framestack_k8,1
146192,141.0,8,framestack_k8,1
146272,184.0,8,framestack_k8,1
146284,246.0,8,framestack_k8,1
146628,88.0,8,framestack_k8,1
146900,176.0,8,framestack_k8,1
146976,196.0,8,framestack_k8,1
147004,179.0,8,framestack_k8,1
147236,151.0,8,framestack_k8,1
147592,153.0,8,framestack_k8,1
147752,186.0,8,framestack_k8,1
147844,151.0,8,framestack_k8,1
148012,64.0,8,framestack_k8,1
148056,115.0,8,framestack_k8,1
148096,298.0,8,framestack_k8,1
148272,53.0,8,framestack_k8,1
148500,121.0,8,framestack_k8,1
148812,241.0,8,framestack_k8,1
149052,238.0,8,framestack_k8,1
149076,143.0,8,framestack_k8,1
149436,89.0,8,framestack_k8,1
149480,106.0,8,framestack_k8,1
149520,176.0,8,framestack_k8,1
149952,419.0,8,framestack_k8,1
149956,118.0,8,framestack_k8,1
149976,134.0,8,framestack_k8,1
150240,70.0,8,framestack_k8,1
150248,73.0,8,framestack_k8,1
150264,185.0,8,framestack_k8,1
150548,142.0,8,framestack_k8,1
150740,124.0,8,framestack_k8,1
150976,181.0,8,framestack_k8,1
151204,163.0,8,framestack_k8,1
151636,342.0,8,framestack_k8,1
151660,113.0,8,framestack_k8,1
151748,192.0,8,framestack_k8,1
151764,255.0,8,framestack_k8,1
152332,141.0,8,framestack_k8,1
152400,190.0,8,framestack_k8,1
152488,206.0,8,framestack_k8,1
152592,64.0,8,framestack_k8,1
152736,246.0,8,framestack_k8,1
153036,136.0,8,framestack_k8,1
153108,128.0,8,framestack_k8,1
153124,180.0,8,framestack_k8,1
153764,159.0,8,framestack_k8,1
153764,256.0,8,framestack_k8,1
153968,232.0,8,framestack_k8,1
154224,278.0,8,framestack_k8,1
154636,166.0,8,framestack_k8,1
154828,265.0,8,framestack_k8,1
154888,14.0,8,framestack_k8,1
154972,186.0,8,framestack_k8,1
155596,239.0,8,framestack_k8,1
155660,473.0,8,framestack_k8,1
155708,183.0,8,framestack_k8,1
155912,255.0,8,framestack_k8,1
156200,150.0,8,framestack_k8,1
156316,163.0,8,framestack_k8,1
156356,161.0,8,framestack_k8,1
156360,111.0,8,framestack_k8,1
156504,35.0,8,framestack_k8,1
156544,85.0,8,framestack_k8,1
156728,92.0,8,framestack_k8,1
156876,92.0,8,framestack_k8,1
156964,58.0,8,framestack_k8,1
157192,218.0,8,framestack_k8,1
157356,119.0,8,framestack_k8,1
157444,21.0,8,framestack_k8,1
157600,158.0,8,framestack_k8,1
157724,294.0,8,framestack_k8,1
158072,156.0,8,framestack_k8,1
158180,113.0,8,framestack_k8,1
158268,268.0,8,framestack_k8,1
158384,28.0,8,framestack_k8,1
158524,230.0,8,framestack_k8,1
158568,45.0,8,framestack_k8,1
158668,121.0,8,framestack_k8,1
159048,243.0,8,framestack_k8,1
159128,150.0,8,framestack_k8,1
159388,204.0,8,framestack_k8,1
159416,186.0,8,framestack_k8,1
159420,92.0,8,framestack_k8,1
159700,70.0,8,framestack_k8,1
159928,199.0,8,framestack_k8,1
159956,141.0,8,framestack_k8,1
160312,152.0,8,framestack_k8,1
160412,120.0,8,framestack_k8,1
160432,29.0,8,framestack_k8,1
160524,275.0,8,framestack_k8,1
160680,180.0,8,framestack_k8,1
160744,54.0,8,framestack_k8,1
161272,209.0,8,framestack_k8,1
161400,246.0,8,framestack_k8,1
161568,205.0,8,framestack_k8,1
161580,224.0,8,framestack_k8,1
161872,117.0,8,framestack_k8,1
161900,82.0,8,framestack_k8,1
161944,167.0,8,framestack_k8,1
161980,99.0,8,framestack_k8,1
162108,58.0,8,framestack_k8,1
162172,67.0,8,framestack_k8,1
162768,205.0,8,framestack_k8,1
162832,164.0,8,framestack_k8,1
162848,216.0,8,framestack_k8,1
162908,199.0,8,framestack_k8,1
162996,56.0,8,framestack_k8,1
163052,50.0,8,framestack_k8,1
163232,80.0,8,framestack_k8,1
163688,172.0,8,framestack_k8,1
164044,302.0,8,framestack_k8,1
164176,280.0,8,framestack_k8,1
164240,251.0,8,framestack_k8,1
164276,24.0,8,framestack_k8,1
164392,28.0,8,framestack_k8,1
164428,184.0,8,framestack_k8,1
164980,233.0,8,framestack_k8,1
165100,214.0,8,framestack_k8,1
165256,206.0,8,framestack_k8,1
165304,50.0,8,framestack_k8,1
165356,240.0,8,framestack_k8,1
165632,162.0,8,framestack_k8,1
165956,174.0,8,framestack_k8,1
165996,172.0,8,framestack_k8,1
166284,231.0,8,framestack_k8,1
166296,165.0,8,framestack_k8,1
166520,140.0,8,framestack_k8,1
166916,229.0,8,framestack_k8,1
167056,189.0,8,framestack_k8,1
167320,258.0,8,framestack_k8,1
167392,217.0,8,framestack_k8,1
167612,173.0,8,framestack_k8,1
168176,279.0,8,framestack_k8,1
168188,143.0,8,framestack_k8,1
168316,230.0,8,framestack_k8,1
168380,264.0,8,framestack_k8,1
168524,83.0,8,framestack_k8,1
168540,90.0,8,framestack_k8,1
169020,175.0,8,framestack_k8,1
169204,165.0,8,framestack_k8,1
169260,183.0,8,framestack_k8,1
169840,204.0,8,framestack_k8,1
169904,380.0,8,framestack_k8,1
169976,33.0,8,framestack_k8,1
170004,199.0,8,framestack_k8,1
170380,279.0,8,framestack_k8,1
170684,194.0,8,framestack_k8,1
170976,242.0,8,framestack_k8,1
171100,179.0,8,framestack_k8,1
171268,322.0,8,framestack_k8,1
171560,114.0,8,framestack_k8,1
171568,147.0,8,framestack_k8,1
171956,171.0,8,framestack_k8,1
172028,114.0,8,framestack_k8,1
172192,376.0,8,framestack_k8,1
172596,141.0,8,framestack_k8,1
172908,336.0,8,framestack_k8,1
173172,244.0,8,framestack_k8,1
173204,311.0,8,framestack_k8,1
173292,173.0,8,framestack_k8,1
173540,61.0,8,framestack_k8,1
173636,181.0,8,framestack_k8,1
173912,176.0,8,framestack_k8,1
173956,103.0,8,framestack_k8,1
174012,209.0,8,framestack_k8,1
174364,87.0,8,framestack_k8,1
174444,201.0,8,framestack_k8,1
174452,134.0,8,framestack_k8,1
174616,164.0,8,framestack_k8,1
175180,203.0,8,framestack_k8,1
175464,254.0,8,framestack_k8,1
175632,294.0,8,framestack_k8,1
175680,265.0,8,framestack_k8,1
175780,149.0,8,framestack_k8,1
176036,88.0,8,framestack_k8,1
176156,93.0,8,framestack_k8,1
176368,225.0,8,framestack_k8,1
176828,197.0,8,framestack_k8,1
176904,186.0,8,framestack_k8,1
177012,344.0,8,framestack_k8,1
177224,98.0,8,framestack_k8,1
177496,67.0,8,framestack_k8,1
177720,337.0,8,framestack_k8,1
177764,214.0,8,framestack_k8,1
177772,189.0,8,framestack_k8,1
178224,125.0,8,framestack_k8,1
178284,127.0,8,framestack_k8,1
178436,234.0,8,framestack_k8,1
178660,223.0,8,framestack_k8,1
178820,39.0,8,framestack_k8,1
179056,192.0,8,framestack_k8,1
179140,175.0,8,framestack_k8,1
179400,293.0,8,framestack_k8,1
179776,238.0,8,framestack_k8,1
179964,226.0,8,framestack_k8,1
180168,191.0,8,framestack_k8,1
180284,285.0,8,framestack_k8,1
180852,268.0,8,framestack_k8,1
181000,207.0,8,framestack_k8,1
181116,207.0,8,framestack_k8,1
181416,140.0,8,framestack_k8,1
181480,378.0,8,framestack_k8,1
181832,207.0,8,framestack_k8,1
182128,177.0,8,framestack_k8,1
182280,290.0,8,framestack_k8,1
182332,212.0,8,framestack_k8,1
182468,158.0,8,framestack_k8,1
182700,142.0,8,framestack_k8,1
182756,118.0,8,framestack_k8,1
183132,165.0,8,framestack_k8,1
183340,251.0,8,framestack_k8,1
183384,156.0,8,framestack_k8,1
183508,93.0,8,framestack_k8,1
183640,63.0,8,framestack_k8,1
184116,193.0,8,framestack_k8,1
184288,194.0,8,framestack_k8,1
184348,176.0,8,framestack_k8,1
184460,439.0,8,framestack_k8,1
184692,143.0,8,framestack_k8,1
184788,124.0,8,framestack_k8,1
185056,176.0,8,framestack_k8,1
185100,77.0,8,framestack_k8,1
185156,173.0,8,framestack_k8,1
185572,219.0,8,framestack_k8,1
185820,179.0,8,framestack_k8,1
185848,197.0,8,framestack_k8,1
185932,193.0,8,framestack_k8,1
186272,174.0,8,framestack_k8,1
186612,169.0,8,framestack_k8,1
186788,241.0,8,framestack_k8,1
186820,242.0,8,framestack_k8,1
187024,187.0,8,framestack_k8,1
187604,203.0,8,framestack_k8,1
187704,220.0,8,framestack_k8,1
187996,242.0,8,framestack_k8,1
188024,352.0,8,framestack_k8,1
188308,150.0,8,framestack_k8,1
188512,226.0,8,framestack_k8,1
188632,158.0,8,framestack_k8,1
188692,166.0,8,framestack_k8,1
188844,133.0,8,framestack_k8,1
189324,119.0,8,framestack_k8,1
189396,175.0,8,framestack_k8,1
189468,208.0,8,framestack_k8,1
189472,36.0,8,framestack_k8,1
189804,322.0,8,framestack_k8,1
190164,173.0,8,framestack_k8,1
190320,230.0,8,framestack_k8,1
190476,167.0,8,framestack_k8,1
190636,39.0,8,framestack_k8,1
190684,302.0,8,framestack_k8,1
191116,237.0,8,framestack_k8,1
191264,156.0,8,framestack_k8,1
191376,172.0,8,framestack_k8,1
191920,399.0,8,framestack_k8,1
192136,189.0,8,framestack_k8,1
192152,258.0,8,framestack_k8,1
192404,62.0,8,framestack_k8,1
192700,358.0,8,framestack_k8,1
192704,195.0,8,framestack_k8,1
192952,203.0,8,framestack_k8,1
193060,26.0,8,framestack_k8,1
193404,175.0,8,framestack_k8,1
193448,185.0,8,framestack_k8,1
193904,374.0,8,framestack_k8,1
193940,219.0,8,framestack_k8,1
194040,158.0,8,framestack_k8,1
194232,72.0,8,framestack_k8,1
194380,232.0,8,framestack_k8,1
194896,213.0,8,framestack_k8,1
194908,131.0,8,framestack_k8,1
195380,286.0,8,framestack_k8,1
195540,157.0,8,framestack_k8,1
195544,409.0,8,framestack_k8,1
195652,188.0,8,framestack_k8,1
196124,185.0,8,framestack_k8,1
196328,196.0,8,framestack_k8,1
196416,190.0,8,framestack_k8,1
196732,100.0,8,framestack_k8,1
196948,350.0,8,framestack_k8,1
196964,209.0,8,framestack_k8,1
197128,40.0,8,framestack_k8,1
197232,203.0,8,framestack_k8,1
197680,236.0,8,framestack_k8,1
197908,194.0,8,framestack_k8,1
197992,260.0,8,framestack_k8,1
198388,288.0,8,framestack_k8,1
198456,136.0,8,framestack_k8,1
198680,171.0,8,framestack_k8,1
198828,109.0,8,framestack_k8,1
199008,137.0,8,framestack_k8,1
199180,374.0,8,framestack_k8,1
199388,176.0,8,framestack_k8,1
199456,156.0,8,framestack_k8,1
199672,165.0,8,framestack_k8,1
