step,return,config,seed
13384,21.0,ppo_lstm_pomdp,2
13392,17.0,ppo_lstm_pomdp,2
13420,13.0,ppo_lstm_pomdp,2
13432,15.0,ppo_lstm_pomdp,2
13448,15.0,ppo_lstm_pomdp,2
13472,19.0,ppo_lstm_pomdp,2
13492,14.0,ppo_lstm_pomdp,2
13512,9.0,ppo_lstm_pomdp,2
13524,18.0,ppo_lstm_pomdp,2
13576,38.0,ppo_lstm_pomdp,2
13588,18.0,ppo_lstm_pomdp,2
13596,17.0,ppo_lstm_pomdp,2
13664,21.0,ppo_lstm_pomdp,2
13668,19.0,ppo_lstm_pomdp,2
13680,46.0,ppo_lstm_pomdp,2
13756,21.0,ppo_lstm_pomdp,2
13776,27.0,ppo_lstm_pomdp,2
13776,44.0,ppo_lstm_pomdp,2
13800,10.0,ppo_lstm_pomdp,2
13848,41.0,ppo_lstm_pomdp,2
13848,17.0,ppo_lstm_pomdp,2
13848,17.0,ppo_lstm_pomdp,2
13884,8.0,ppo_lstm_pomdp,2
13900,12.0,ppo_lstm_pomdp,2
13900,24.0,ppo_lstm_pomdp,2
13912,15.0,ppo_lstm_pomdp,2
13968,16.0,ppo_lstm_pomdp,2
13992,26.0,ppo_lstm_pomdp,2
14028,31.0,ppo_lstm_pomdp,2
14060,16.0,ppo_lstm_pomdp,2
14064,23.0,ppo_lstm_pomdp,2
14072,39.0,ppo_lstm_pomdp,2
14116,13.0,ppo_lstm_pomdp,2
14136,15.0,ppo_lstm_pomdp,2
14156,31.0,ppo_lstm_pomdp,2
14168,12.0,ppo_lstm_pomdp,2
14240,17.0,ppo_lstm_pomdp,2
14244,21.0,ppo_lstm_pomdp,2
14288,55.0,ppo_lstm_pomdp,2
14296,13.0,ppo_lstm_pomdp,2
14300,40.0,ppo_lstm_pomdp,2
14336,11.0,ppo_lstm_pomdp,2
14364,15.0,ppo_lstm_pomdp,2
14396,14.0,ppo_lstm_pomdp,2
14400,25.0,ppo_lstm_pomdp,2
14412,11.0,ppo_lstm_pomdp,2
14452,51.0,ppo_lstm_pomdp,2
14464,16.0,ppo_lstm_pomdp,2
14468,13.0,ppo_lstm_pomdp,2
14504,25.0,ppo_lstm_pomdp,2
