step,return,config,seed
17404,34.0,ppo_framestack_pomdp,2
17444,16.0,ppo_framestack_pomdp,2
17452,19.0,ppo_framestack_pomdp,2
17532,19.0,ppo_framestack_pomdp,2
17536,32.0,ppo_framestack_pomdp,2
17588,46.0,ppo_framestack_pomdp,2
17596,14.0,ppo_framestack_pomdp,2
17608,40.0,ppo_framestack_pomdp,2
17664,13.0,ppo_framestack_pomdp,2
17672,34.0,ppo_framestack_pomdp,2
17764,24.0,ppo_framestack_pomdp,2
17792,50.0,ppo_framestack_pomdp,2
17856,15.0,ppo_framestack_pomdp,2
17888,72.0,ppo_framestack_pomdp,2
17900,56.0,ppo_framestack_pomdp,2
17964,15.0,ppo_framestack_pomdp,2
18044,38.0,ppo_framestack_pomdp,2
18052,71.0,ppo_framestack_pomdp,2
18060,23.0,ppo_framestack_pomdp,2
18112,12.0,ppo_framestack_pomdp,2
18176,15.0,ppo_framestack_pomdp,2
18180,33.0,ppo_framestack_pomdp,2
18180,80.0,ppo_framestack_pomdp,2
18236,13.0,ppo_framestack_pomdp,2
18272,54.0,ppo_framestack_pomdp,2
18288,12.0,ppo_framestack_pomdp,2
18328,37.0,ppo_framestack_pomdp,2
18348,14.0,ppo_framestack_pomdp,2
18384,50.0,ppo_framestack_pomdp,2
